id_nestbox;site;year;date;laying_date;incubation_date;hatching_date;clutch_size;brood_size;fledgling_nb;success;father_id;mother_id;id_bird;id_ring;species;sex;age;adult_mass;adult_tarsus_l;adult_wing_l;adult_aggress;nestling_mass_j13;nestling_mass_j14;nestling_tarsus_l;nestling_wing_l
DIJ-031;sq_jean_bouin;2019;30/04/2019;27/03/2019;NA;NA;9;9;7;1;NA;NA;VIGARPM0024;8381943;PM;unknown;nestling;NA;NA;NA;NA;14,99;NA;18,30;45,0
DIJ-031;sq_jean_bouin;2019;30/04/2019;27/03/2019;NA;NA;9;9;7;1;NA;NA;VIGARPM0025;8381942;PM;unknown;nestling;NA;NA;NA;NA;17,74;NA;19,10;48,0
DIJ-032;sq_jean_bouin;2020;03/05/2020;29/03/2020;NA;NA;9;9;9;1;NA;NA;LAPOLCC0011;8791883;CC;unknown;nestling;NA;NA;NA;NA;11,85;NA;17,21;NA
DIJ-032;sq_jean_bouin;2020;03/05/2020;29/03/2020;NA;NA;9;9;9;1;NA;NA;LAPOLCC0012;8791882;CC;unknown;nestling;NA;NA;NA;NA;11,18;NA;16,53;NA
DIJ-032;sq_jean_bouin;2021;06/05/2021;31/03/2021;08/04/2021;23/04/2021;10;8;8;1;NA;NA;CESINCC0127;V011223;CC;unknown;nestling;NA;NA;NA;NA;10,92;NA;17,67;37,00
DIJ-032;sq_jean_bouin;2021;06/05/2021;31/03/2021;08/04/2021;23/04/2021;10;8;8;1;NA;NA;CESINCC0128;V011224;CC;unknown;nestling;NA;NA;NA;NA;8,71;NA;16,77;31,00
DIJ-032;sq_jean_bouin;2021;06/05/2021;31/03/2021;08/04/2021;23/04/2021;10;8;8;1;NA;NA;CESINCC0129;V011225;CC;unknown;nestling;NA;NA;NA;NA;10,76;NA;17,52;39,50
DIJ-032;sq_jean_bouin;2021;06/05/2021;31/03/2021;08/04/2021;23/04/2021;10;8;8;1;NA;NA;CESINCC0130;V011226;CC;unknown;nestling;NA;NA;NA;NA;10,78;NA;17,89;38,00
DIJ-032;sq_jean_bouin;2021;06/05/2021;31/03/2021;08/04/2021;23/04/2021;10;8;8;1;NA;NA;CESINCC0131;V011227;CC;unknown;nestling;NA;NA;NA;NA;10,25;NA;17,47;37,00
DIJ-032;sq_jean_bouin;2021;06/05/2021;31/03/2021;08/04/2021;23/04/2021;10;8;8;1;NA;NA;CESINCC0132;V011228;CC;unknown;nestling;NA;NA;NA;NA;10,76;NA;17,49;38,50
DIJ-032;sq_jean_bouin;2021;06/05/2021;31/03/2021;08/04/2021;23/04/2021;10;8;8;1;NA;NA;CESINCC0133;V011229;CC;unknown;nestling;NA;NA;NA;NA;10,20;NA;17,03;36,00
DIJ-032;sq_jean_bouin;2021;06/05/2021;31/03/2021;08/04/2021;23/04/2021;10;8;8;1;NA;NA;CESINCC0134;V011230;CC;unknown;nestling;NA;NA;NA;NA;9,75;NA;19,95;37,00
DIJ-033;sq_jean_bouin;2019;15/05/2019;13/04/2019;NA;NA;9;8;5;1;NA;NA;CLPECPM0562;8791645;PM;unknown;nestling;NA;NA;NA;NA;13,66;NA;NA;NA
DIJ-033;sq_jean_bouin;2019;15/05/2019;13/04/2019;NA;NA;9;8;5;1;NA;NA;VIGARPM0514;8791646;PM;unknown;nestling;NA;NA;NA;NA;14,99;NA;NA;NA
DIJ-033;sq_jean_bouin;2019;15/05/2019;13/04/2019;NA;NA;9;8;5;1;NA;NA;VIGARPM0515;8791647;PM;unknown;nestling;NA;NA;NA;NA;10,61;NA;NA;NA
DIJ-033;sq_jean_bouin;2019;15/05/2019;13/04/2019;NA;NA;9;8;5;1;NA;NA;CLPECPM0563;8791648;PM;unknown;nestling;NA;NA;NA;NA;15,10;NA;NA;NA
DIJ-033;sq_jean_bouin;2019;15/05/2019;13/04/2019;NA;NA;9;8;5;1;NA;NA;CLPECPM0564;8791649;PM;unknown;nestling;NA;NA;NA;NA;13,16;NA;NA;NA
DIJ-036;sq_ph_dard;2020;07/05/2020;08/04/2020;NA;NA;9;9;7;1;NA;7636298;BRFAIPM0683;7636298;PM;female;more_than_one;16,83;19,43;72,00;NA;NA;NA;NA;NA
DIJ-036;sq_ph_dard;2020;10/05/2020;08/04/2020;NA;NA;9;9;7;1;NA;7636298;LAPOLPM0043;8791984;PM;unknown;nestling;NA;NA;NA;NA;11,25;NA;19,15;NA
DIJ-036;sq_ph_dard;2020;10/05/2020;08/04/2020;NA;NA;9;9;7;1;NA;7636298;LAPOLPM0044;8791985;PM;unknown;nestling;NA;NA;NA;NA;13,00;NA;20,20;NA
DIJ-036;sq_ph_dard;2021;23/04/2021;05/04/2021;10/05/2021;NA;7;0;0;0;NA;NA;DIJ-036-2021;NA;PM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIJ-037;sq_ph_dard;2021;06/05/2021;03/04/2021;07/04/2021;23/04/2021;6;5;5;1;8876509;NA;CESINPM0135;8876509;PM;male;more_than_two;16,65;19,72;73,00;2,5;NA;NA;NA;NA
DIJ-037;sq_ph_dard;2021;06/05/2021;03/04/2021;07/04/2021;23/04/2021;6;5;5;1;8876509;NA;CESINPM0136;V011231;PM;unknown;nestling;NA;NA;NA;NA;11,49;NA;18,37;38,00
DIJ-037;sq_ph_dard;2021;06/05/2021;03/04/2021;07/04/2021;23/04/2021;6;5;5;1;8876509;NA;CESINPM0137;V011232;PM;unknown;nestling;NA;NA;NA;NA;13,78;NA;19,39;42,00
DIJ-037;sq_ph_dard;2021;06/05/2021;03/04/2021;07/04/2021;23/04/2021;6;5;5;1;8876509;NA;CESINPM0138;V011233;PM;unknown;nestling;NA;NA;NA;NA;13,70;NA;18,91;41,50
DIJ-037;sq_ph_dard;2021;06/05/2021;03/04/2021;07/04/2021;23/04/2021;6;5;5;1;8876509;NA;CESINPM0139;V011234;PM;unknown;nestling;NA;NA;NA;NA;13,95;NA;20,27;41,00
DIJ-037;sq_ph_dard;2021;06/05/2021;03/04/2021;07/04/2021;23/04/2021;6;5;5;1;8876509;NA;CESINPM0140;V011235;PM;unknown;nestling;NA;NA;NA;NA;12,52;NA;19,21;38,00
DIJ-038;sq_ph_dard;2020;14/04/2020;NA;NA;NA;9;0;0;0;NA;NA;DIJ-038-2020;NA;PM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIJ-039;sq_ph_dard;2021;10/05/2021;23/04/2021;27/04/2021;NA;6;0;0;0;NA;NA;DIJ-039-2021;NA;PM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIJ-040;port_du_canal;2020;29/04/2020;23/03/2020;NA;NA;11;11;10;1;8382543;NA;LAPOLPM0015;8791851;PM;unknown;nestling;NA;NA;NA;NA;14,63;NA;18,71;NA
DIJ-040;port_du_canal;2020;29/04/2020;23/03/2020;NA;NA;11;11;10;1;8382543;NA;LAPOLPM0020;8791850;PM;unknown;nestling;NA;NA;NA;NA;13,89;NA;18,11;NA
DIJ-040;port_du_canal;2020;24/04/2020;23/03/2020;NA;NA;11;11;10;1;8382543;NA;STGARPM0032;8382543;PM;male;more_than_one;16,59;20,08;75,00;NA;NA;NA;NA;NA
DIJ-040;port_du_canal;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;9;1;NA;8877036;THPAGCC0682;8877036;CC;female;more_than_one;NA;15,28;63,00;NA;NA;NA;NA;NA
DIJ-040;port_du_canal;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;9;1;NA;8877036;THPAGCC0683;V010231;CC;unknown;nestling;NA;NA;NA;NA;10,93;NA;17,19;37,00
DIJ-040;port_du_canal;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;9;1;NA;8877036;THPAGCC0684;V010232;CC;unknown;nestling;NA;NA;NA;NA;10,81;NA;16,36;40,00
DIJ-040;port_du_canal;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;9;1;NA;8877036;THPAGCC0685;V010233;CC;unknown;nestling;NA;NA;NA;NA;10,06;NA;15,94;39,00
DIJ-040;port_du_canal;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;9;1;NA;8877036;THPAGCC0686;V010234;CC;unknown;nestling;NA;NA;NA;NA;10,29;NA;16,52;37,50
DIJ-040;port_du_canal;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;9;1;NA;8877036;THPAGCC0687;V010235;CC;unknown;nestling;NA;NA;NA;NA;10,40;NA;16,65;39,50
DIJ-040;port_du_canal;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;9;1;NA;8877036;THPAGCC0688;V010236;CC;unknown;nestling;NA;NA;NA;NA;10,20;NA;17,18;35,00
DIJ-040;port_du_canal;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;9;1;NA;8877036;THPAGCC0689;V010237;CC;unknown;nestling;NA;NA;NA;NA;10,93;NA;17,42;40,00
DIJ-040;port_du_canal;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;9;1;NA;8877036;THPAGCC0690;V010238;CC;unknown;nestling;NA;NA;NA;NA;11,58;NA;17,35;39,00
DIJ-040;port_du_canal;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;9;1;NA;8877036;THPAGCC0691;V010239;CC;unknown;nestling;NA;NA;NA;NA;10,88;NA;17,39;40,50
DIJ-041;port_du_canal;2019;16/05/2019;10/04/2019;20/04/2019;03/05/2019;12;5;0;0;NA;NA;DIJ-041-2019;NA;CC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIJ-041;port_du_canal;2021;04/05/2021;31/03/2021;07/04/2021;21/04/2021;9;9;4;1;NA;NA;CESINPM0062;V011167;PM;unknown;nestling;NA;NA;NA;NA;12,75;NA;17,05;34,00
DIJ-041;port_du_canal;2021;04/05/2021;31/03/2021;07/04/2021;21/04/2021;9;9;4;1;NA;NA;CESINPM0063;V011168;PM;unknown;nestling;NA;NA;NA;NA;15,67;NA;17,34;35,00
DIJ-041;port_du_canal;2021;04/05/2021;31/03/2021;07/04/2021;21/04/2021;9;9;4;1;NA;NA;CESINPM0064;V011169;PM;unknown;nestling;NA;NA;NA;NA;13,50;NA;17,67;34,50
DIJ-041;port_du_canal;2021;04/05/2021;31/03/2021;07/04/2021;21/04/2021;9;9;4;1;NA;NA;CESINPM0065;V011170;PM;unknown;nestling;NA;NA;NA;NA;11,16;NA;15,93;26,00
DIJ-042;port_du_canal;2020;15/05/2020;11/04/2020;NA;NA;8;8;5;1;8791966;NA;BRFAIPM0812;8791966;PM;male;more_than_one;16,02;18,57;71,50;NA;NA;NA;NA;NA
DIJ-042;port_du_canal;2020;12/05/2020;11/04/2020;NA;NA;8;8;5;1;8791966;NA;LAPOLPM0047;8791974;PM;unknown;nestling;NA;NA;NA;NA;15,22;NA;18,24;NA
DIJ-042;port_du_canal;2020;12/05/2020;11/04/2020;NA;NA;8;8;5;1;8791966;NA;LAPOLPM0048;8791975;PM;unknown;nestling;NA;NA;NA;NA;16,33;NA;17,83;NA
DIJ-044;port_du_canal;2019;13/05/2019;10/04/2019;NA;NA;8;8;6;1;NA;8791391;CLPECPM0007;8791391;PM;female;more_than_one;16,72;NA;NA;NA;NA;NA;NA;NA
DIJ-044;port_du_canal;2019;13/05/2019;10/04/2019;NA;NA;8;8;6;1;NA;8791391;CLPECPM0421;8791388;PM;unknown;nestling;NA;NA;NA;NA;10,56;NA;NA;NA
DIJ-044;port_du_canal;2019;13/05/2019;10/04/2019;NA;NA;8;8;6;1;NA;8791391;VIGARPM0386;8791389;PM;unknown;nestling;NA;NA;NA;NA;10,88;NA;NA;NA
DIJ-044;port_du_canal;2019;13/05/2019;10/04/2019;NA;NA;8;8;6;1;NA;8791391;CLPECPM0422;8791390;PM;unknown;nestling;NA;NA;NA;NA;11,38;NA;NA;NA
DIJ-044;port_du_canal;2019;13/05/2019;10/04/2019;NA;NA;8;8;6;1;NA;8791391;CLPECPM0423;8791392;PM;unknown;nestling;NA;NA;NA;NA;12,22;NA;NA;NA
DIJ-044;port_du_canal;2019;13/05/2019;10/04/2019;NA;NA;8;8;6;1;NA;8791391;VIGARPM0387;8791393;PM;unknown;nestling;NA;NA;NA;NA;8,94;NA;NA;NA
DIJ-044;port_du_canal;2019;13/05/2019;10/04/2019;NA;NA;8;8;6;1;NA;8791391;VIGARPM0388;8791394;PM;unknown;nestling;NA;NA;NA;NA;12,27;NA;NA;NA
DIJ-044;port_du_canal;2020;03/05/2020;24/03/2020;NA;NA;10;10;7;1;NA;NA;LAPOLCC0017;8791888;CC;unknown;nestling;NA;NA;NA;NA;8,91;NA;15,80;NA
DIJ-044;port_du_canal;2020;03/05/2020;24/03/2020;NA;NA;10;10;7;1;NA;NA;LAPOLCC0018;8791889;CC;unknown;nestling;NA;NA;NA;NA;8,60;NA;15,71;NA
DIJ-045;port_du_canal;2019;10/05/2019;30/03/2019;08/04/2019;25/04/2019;11;11;0;0;NA;NA;DIJ-045-2019;NA;PM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIJ-045;port_du_canal;2021;18/05/2021;09/04/2021;18/04/2021;05/05/2021;11;11;5;1;NA;NA;THPAGCC0843;NA;CC;unknown;nestling;NA;NA;NA;NA;7,95;NA;14,42;29,00
DIJ-045;port_du_canal;2021;18/05/2021;09/04/2021;18/04/2021;05/05/2021;11;11;5;1;NA;NA;THPAGCC0844;NA;CC;unknown;nestling;NA;NA;NA;NA;6,04;NA;13,15;26,00
DIJ-045;port_du_canal;2021;18/05/2021;09/04/2021;18/04/2021;05/05/2021;11;11;5;1;NA;NA;THPAGCC0845;NA;CC;unknown;nestling;NA;NA;NA;NA;8,04;NA;14,61;30,00
DIJ-045;port_du_canal;2021;18/05/2021;09/04/2021;18/04/2021;05/05/2021;11;11;5;1;NA;NA;THPAGCC0846;NA;CC;unknown;nestling;NA;NA;NA;NA;7,50;NA;13,30;26,00
DIJ-045;port_du_canal;2021;18/05/2021;09/04/2021;18/04/2021;05/05/2021;11;11;5;1;NA;NA;THPAGCC0847;NA;CC;unknown;nestling;NA;NA;NA;NA;9,90;NA;15,08;30,50
DIJ-046;port_du_canal;2021;11/05/2021;06/04/2021;14/04/2021;28/04/2021;10;10;7;1;8877029;8877030;THPAGPM0623;8877029;PM;male;more_than_two;17,46;19,55;78,50;3,0;NA;NA;NA;NA
DIJ-046;port_du_canal;2021;11/05/2021;06/04/2021;14/04/2021;28/04/2021;10;10;7;1;8877029;8877030;THPAGPM0624;V010180;PM;unknown;nestling;NA;NA;NA;NA;8,43;NA;16,38;24,50
DIJ-046;port_du_canal;2021;11/05/2021;06/04/2021;14/04/2021;28/04/2021;10;10;7;1;8877029;8877030;THPAGPM0625;V010181;PM;unknown;nestling;NA;NA;NA;NA;14,87;NA;18,56;39,00
DIJ-046;port_du_canal;2021;11/05/2021;06/04/2021;14/04/2021;28/04/2021;10;10;7;1;8877029;8877030;THPAGPM0626;V010182;PM;unknown;nestling;NA;NA;NA;NA;15,22;NA;18,96;38,00
DIJ-046;port_du_canal;2021;11/05/2021;06/04/2021;14/04/2021;28/04/2021;10;10;7;1;8877029;8877030;THPAGPM0627;V010183;PM;unknown;nestling;NA;NA;NA;NA;13,18;NA;17,33;34,00
DIJ-046;port_du_canal;2021;11/05/2021;06/04/2021;14/04/2021;28/04/2021;10;10;7;1;8877029;8877030;THPAGPM0628;8877030;PM;female;two;16,46;19,06;70,50;1,5;NA;NA;NA;NA
DIJ-046;port_du_canal;2021;11/05/2021;06/04/2021;14/04/2021;28/04/2021;10;10;7;1;8877029;8877030;THPAGPM0629;V010184;PM;unknown;nestling;NA;NA;NA;NA;14,74;NA;18,79;37,00
DIJ-046;port_du_canal;2021;11/05/2021;06/04/2021;14/04/2021;28/04/2021;10;10;7;1;8877029;8877030;THPAGPM0630;V010185;PM;unknown;nestling;NA;NA;NA;NA;14,33;NA;18,37;33,50
DIJ-046;port_du_canal;2021;11/05/2021;06/04/2021;14/04/2021;28/04/2021;10;10;7;1;8877029;8877030;THPAGPM0631;V010186;PM;unknown;nestling;NA;NA;NA;NA;14,01;NA;17,49;36,00
DIJ-047;port_du_canal;2019;10/05/2019;06/04/2019;NA;NA;7;5;4;1;NA;NA;CLPECPM0363;8791031;PM;unknown;nestling;NA;NA;NA;NA;12,01;NA;NA;NA
DIJ-047;port_du_canal;2019;10/05/2019;06/04/2019;NA;NA;7;5;4;1;NA;NA;CLPECPM0364;8791032;PM;unknown;nestling;NA;NA;NA;NA;15,10;NA;NA;NA
DIJ-047;port_du_canal;2019;10/05/2019;06/04/2019;NA;NA;7;5;4;1;NA;NA;CLPECPM0365;8791033;PM;unknown;nestling;NA;NA;NA;NA;11,64;NA;NA;NA
DIJ-047;port_du_canal;2019;10/05/2019;06/04/2019;NA;NA;7;5;4;1;NA;NA;VIGARPM0336;8791034;PM;unknown;nestling;NA;NA;NA;NA;13,83;NA;NA;NA
DIJ-047;port_du_canal;2020;06/05/2020;05/04/2020;NA;NA;7;7;6;1;NA;8791997;BRFAIPM0680;8791996;PM;unknown;nestling;NA;NA;NA;NA;15,07;NA;19,48;NA
DIJ-047;port_du_canal;2020;06/05/2020;05/04/2020;NA;NA;7;7;6;1;NA;8791997;BRFAIPM0681;8791998;PM;unknown;nestling;NA;NA;NA;NA;14,49;NA;19,32;NA
DIJ-047;port_du_canal;2020;07/05/2020;05/04/2020;NA;NA;7;7;6;1;NA;8791997;LAPOLPM0033;8791997;PM;female;more_than_one;16,32;19,07;75,50;NA;NA;NA;NA;NA
DIJ-048;port_du_canal;2019;05/05/2019;01/04/2019;NA;NA;10;10;5;1;NA;NA;CLPECPM0067;1245BFC;PM;unknown;nestling;NA;NA;NA;NA;13,96;NA;NA;NA
DIJ-048;port_du_canal;2019;05/05/2019;01/04/2019;NA;NA;10;10;5;1;NA;NA;VIGARPM0075;1241BFC;PM;unknown;nestling;NA;NA;NA;NA;15,11;NA;NA;NA
DIJ-048;port_du_canal;2019;05/05/2019;01/04/2019;NA;NA;10;10;5;1;NA;NA;CLPECPM0068;1250BFC;PM;unknown;nestling;NA;NA;NA;NA;12,91;NA;NA;NA
DIJ-048;port_du_canal;2019;05/05/2019;01/04/2019;NA;NA;10;10;5;1;NA;NA;VIGARPM0076;1243BFC;PM;unknown;nestling;NA;NA;NA;NA;12,25;NA;NA;NA
DIJ-048;port_du_canal;2019;05/05/2019;01/04/2019;NA;NA;10;10;5;1;NA;NA;CLPECPM0069;1244BFC;PM;unknown;nestling;NA;NA;NA;NA;12,41;NA;NA;NA
DIJ-048;port_du_canal;2021;13/05/2021;09/04/2021;15/04/2021;30/04/2021;8;8;8;1;NA;NA;THPAGCC0729;V010270;CC;unknown;nestling;NA;NA;NA;NA;7,84;NA;15,71;32,00
DIJ-048;port_du_canal;2021;13/05/2021;09/04/2021;15/04/2021;30/04/2021;8;8;8;1;NA;NA;THPAGCC0730;V010271;CC;unknown;nestling;NA;NA;NA;NA;8,33;NA;15,99;33,00
DIJ-048;port_du_canal;2021;13/05/2021;09/04/2021;15/04/2021;30/04/2021;8;8;8;1;NA;NA;THPAGCC0731;V010272;CC;unknown;nestling;NA;NA;NA;NA;8,12;NA;16,62;34,00
DIJ-048;port_du_canal;2021;13/05/2021;09/04/2021;15/04/2021;30/04/2021;8;8;8;1;NA;NA;THPAGCC0732;V010273;CC;unknown;nestling;NA;NA;NA;NA;9,04;NA;16,32;36,00
DIJ-048;port_du_canal;2021;13/05/2021;09/04/2021;15/04/2021;30/04/2021;8;8;8;1;NA;NA;THPAGCC0733;V010274;CC;unknown;nestling;NA;NA;NA;NA;8,92;NA;17,65;35,00
DIJ-048;port_du_canal;2021;13/05/2021;09/04/2021;15/04/2021;30/04/2021;8;8;8;1;NA;NA;THPAGCC0734;V010275;CC;unknown;nestling;NA;NA;NA;NA;6,98;NA;16,08;35,50
DIJ-048;port_du_canal;2021;13/05/2021;09/04/2021;15/04/2021;30/04/2021;8;8;8;1;NA;NA;THPAGCC0735;V010276;CC;unknown;nestling;NA;NA;NA;NA;9,33;NA;16,57;36,50
DIJ-048;port_du_canal;2021;13/05/2021;09/04/2021;15/04/2021;30/04/2021;8;8;8;1;NA;NA;THPAGCC0736;V010277;CC;unknown;nestling;NA;NA;NA;NA;7,96;NA;16,60;35,00
DIJ-049;port_du_canal;2019;09/04/2019;09/04/2019;NA;NA;11;10;4;1;NA;8791761;CLPECCC0020;8791761;CC;female;more_than_one;10,66;NA;NA;NA;NA;NA;NA;NA
DIJ-049;port_du_canal;2019;16/05/2019;09/04/2019;NA;NA;11;10;4;1;NA;8791761;CLPECCC0629;8791759;CC;unknown;nestling;NA;NA;NA;NA;8,05;NA;NA;NA
DIJ-049;port_du_canal;2019;16/05/2019;09/04/2019;NA;NA;11;10;4;1;NA;8791761;VIGARCC0585;8791758;CC;unknown;nestling;NA;NA;NA;NA;7,12;NA;NA;NA
DIJ-049;port_du_canal;2019;16/05/2019;09/04/2019;NA;NA;11;10;4;1;NA;8791761;COABICC0009 B;8791760;CC;unknown;nestling;NA;NA;NA;NA;7,00;NA;NA;NA
DIJ-049;port_du_canal;2019;16/05/2019;09/04/2019;NA;NA;11;10;4;1;NA;8791761;COABICC0010 B;8791762;CC;unknown;nestling;NA;NA;NA;NA;8,90;NA;NA;NA
DIJ-049;port_du_canal;2021;15/05/2021;13/04/2021;18/04/2021;02/05/2021;7;7;7;1;NA;8877050;THPAGPM0802;8877050;PM;female;more_than_two;16,53;18,77;73,00;2,0;NA;NA;NA;NA
DIJ-049;port_du_canal;2021;15/05/2021;13/04/2021;18/04/2021;02/05/2021;7;7;7;1;NA;8877050;THPAGPM0803;V010336;PM;unknown;nestling;NA;NA;NA;NA;13,51;NA;18,71;37,00
DIJ-049;port_du_canal;2021;15/05/2021;13/04/2021;18/04/2021;02/05/2021;7;7;7;1;NA;8877050;THPAGPM0804;V010337;PM;unknown;nestling;NA;NA;NA;NA;11,09;NA;17,22;28,50
DIJ-049;port_du_canal;2021;15/05/2021;13/04/2021;18/04/2021;02/05/2021;7;7;7;1;NA;8877050;THPAGPM0805;V010338;PM;unknown;nestling;NA;NA;NA;NA;13,03;NA;18,51;38,00
DIJ-049;port_du_canal;2021;15/05/2021;13/04/2021;18/04/2021;02/05/2021;7;7;7;1;NA;8877050;THPAGPM0806;V010339;PM;unknown;nestling;NA;NA;NA;NA;13,64;NA;18,59;38,50
DIJ-049;port_du_canal;2021;15/05/2021;13/04/2021;18/04/2021;02/05/2021;7;7;7;1;NA;8877050;THPAGPM0807;V010340;PM;unknown;nestling;NA;NA;NA;NA;16,56;NA;18,34;43,00
DIJ-049;port_du_canal;2021;15/05/2021;13/04/2021;18/04/2021;02/05/2021;7;7;7;1;NA;8877050;THPAGPM0808;V010341;PM;unknown;nestling;NA;NA;NA;NA;15,35;NA;18,14;39,50
DIJ-049;port_du_canal;2021;15/05/2021;13/04/2021;18/04/2021;02/05/2021;7;7;7;1;NA;8877050;THPAGPM0809;V010342;PM;unknown;nestling;NA;NA;NA;NA;15,36;NA;19,23;41,00
DIJ-050;port_du_canal;2019;26/04/2019;22/03/2019;NA;NA;9;8;8;1;NA;NA;VIGARCC0005;8381974;CC;unknown;nestling;NA;NA;NA;NA;7,50;NA;13,40;30,0
DIJ-050;port_du_canal;2019;26/04/2019;22/03/2019;NA;NA;9;8;8;1;NA;NA;CLPECCC0006;8381973;CC;unknown;nestling;NA;NA;NA;NA;7,68;NA;14,90;32,0
DIJ-050;port_du_canal;2019;26/04/2019;22/03/2019;NA;NA;9;8;8;1;NA;NA;VIGARCC0006;8381972;CC;unknown;nestling;NA;NA;NA;NA;8,62;NA;16,30;34,0
DIJ-050;port_du_canal;2019;26/04/2019;22/03/2019;NA;NA;9;8;8;1;NA;NA;CLPECCC0007;8381971;CC;unknown;nestling;NA;NA;NA;NA;8,12;NA;15,80;34,0
DIJ-050;port_du_canal;2019;26/04/2019;22/03/2019;NA;NA;9;8;8;1;NA;NA;VIGARCC0007;8381970;CC;unknown;nestling;NA;NA;NA;NA;8,57;NA;15,70;36,0
DIJ-050;port_du_canal;2019;26/04/2019;22/03/2019;NA;NA;9;8;8;1;NA;NA;CLPECCC0008 B;8381969;CC;unknown;nestling;NA;NA;NA;NA;8,37;NA;15,20;35,0
DIJ-050;port_du_canal;2019;26/04/2019;22/03/2019;NA;NA;9;8;8;1;NA;NA;VIGARCC0008;8381968;CC;unknown;nestling;NA;NA;NA;NA;7,13;NA;15,70;35,0
DIJ-050;port_du_canal;2019;26/04/2019;22/03/2019;NA;NA;9;8;8;1;NA;NA;CLPECCC0009 B;8381967;CC;unknown;nestling;NA;NA;NA;NA;6,92;NA;14,70;28,0
DIJ-050;port_du_canal;2021;04/05/2021;28/03/2021;06/04/2021;21/04/2021;11;10;5;1;NA;NA;CESINCC0057;V011162;CC;unknown;nestling;NA;NA;NA;NA;8,78;NA;16,44;32,00
DIJ-050;port_du_canal;2021;04/05/2021;28/03/2021;06/04/2021;21/04/2021;11;10;5;1;NA;NA;CESINCC0058;V011163;CC;unknown;nestling;NA;NA;NA;NA;7,93;NA;15,93;30,00
DIJ-050;port_du_canal;2021;04/05/2021;28/03/2021;06/04/2021;21/04/2021;11;10;5;1;NA;NA;CESINCC0059;V011164;CC;unknown;nestling;NA;NA;NA;NA;9,34;NA;17,14;29,00
DIJ-050;port_du_canal;2021;04/05/2021;28/03/2021;06/04/2021;21/04/2021;11;10;5;1;NA;NA;CESINCC0060;V011165;CC;unknown;nestling;NA;NA;NA;NA;9,69;NA;16,51;33,00
DIJ-050;port_du_canal;2021;04/05/2021;28/03/2021;06/04/2021;21/04/2021;11;10;5;1;NA;NA;CESINCC0061;V011166;CC;unknown;nestling;NA;NA;NA;NA;8,94;NA;15,59;32,50
DIJ-051;port_du_canal;2020;29/04/2020;31/03/2020;NA;19/04/2020;7;7;0;0;NA;NA;DIJ-051-2020;NA;PM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIJ-051B;port_du_canal;2019;02/05/2019;28/03/2019;NA;NA;8;5;3;1;NA;NA;VIGARPM0035;8382401;PM;unknown;nestling;NA;NA;NA;NA;13,47;NA;NA;NA
DIJ-051B;port_du_canal;2019;02/05/2019;28/03/2019;NA;NA;8;5;3;1;NA;NA;CLPECPM0023;8382402;PM;unknown;nestling;NA;NA;NA;NA;13,43;NA;NA;NA
DIJ-051B;port_du_canal;2019;02/05/2019;28/03/2019;NA;NA;8;5;3;1;NA;NA;CLPECPM0024;8382403;PM;unknown;nestling;NA;NA;NA;NA;17,20;NA;NA;NA
DIJ-052;port_du_canal;2021;05/05/2021;01/04/2021;07/04/2021;22/04/2021;8;8;7;1;8876504;8876503;CESINPM0080;8876503;PM;female;two;16,20;19,32;67,00;2,0;NA;NA;NA;NA
DIJ-052;port_du_canal;2021;05/05/2021;01/04/2021;07/04/2021;22/04/2021;8;8;7;1;8876504;8876503;CESINPM0081;V011184;PM;unknown;nestling;NA;NA;NA;NA;11,33;NA;17,81;37,00
DIJ-052;port_du_canal;2021;05/05/2021;01/04/2021;07/04/2021;22/04/2021;8;8;7;1;8876504;8876503;CESINPM0082;V011185;PM;unknown;nestling;NA;NA;NA;NA;14,67;NA;17,16;37,00
DIJ-052;port_du_canal;2021;05/05/2021;01/04/2021;07/04/2021;22/04/2021;8;8;7;1;8876504;8876503;CESINPM0083;V011186;PM;unknown;nestling;NA;NA;NA;NA;13,62;NA;17,42;37,00
DIJ-052;port_du_canal;2021;05/05/2021;01/04/2021;07/04/2021;22/04/2021;8;8;7;1;8876504;8876503;CESINPM0084;V011187;PM;unknown;nestling;NA;NA;NA;NA;14,10;NA;17,24;35,00
